240,-1703.6,-3778.6,490.67,2536.8,-2749.8,-1267.7,-1689.8,-447.84,-2365.3,-5119,994.08,3838.2,1416.3,1279.3,-5503.5,-1478.3,-1407.4,-1308.1,6387.3,6658
241,-1724.5,-4069,479,1948.8,-2962.5,-1147.1,-1782.2,-218.59,-2718.4,-4671.6,1498,4310.1,1336,1425,-5364.3,-1593.4,-1196,-848.33,6134.7,6898.4
242,-1760.9,-4403.9,475.81,1231.8,-3191.4,-989.27,-1881.6,-5.908,-3074.3,-4197.9,2013.8,4752.6,1237.5,1498.6,-5216.4,-1719.2,-1001.3,-406.1,5791.5,6981.2
243,-1814.8,-4783.6,481.69,412.12,-3452.9,-796.73,-1990.3,186.16,-3426.9,-3721.4,2531,5157.6,1118.9,1494.1,-5077.1,-1851.7,-835.55,11.397,5371.3,6891.3
244,-1889.2,-5201.5,498.78,-477.21,-3760.1,-571.57,-2108.5,352.47,-3765.3,-3260.3,3038.8,5519.5,979.31,1414,-4956.4,-1987.2,-710.77,393.46,4893.4,6622.6
245,-1988.1,-5642.7,531.14,-1398.5,-4122.2,-316.17,-2234.3,486.83,-4074.9,-2826.4,3526.3,5835.3,819.19,1269.1,-4856.4,-2122,-638.06,725.5,4380.5,6179.3
246,-2115.5,-6082.7,584.9,-2312.9,-4544.6,-33.948,-2363.6,582.38,-4339.6,-2424.7,3983.5,6102.1,640.31,1077.2,-4771.3,-2253.5,-626.96,989.51,3855.9,5576.9
247,-2273.9,-6487.9,667.94,-3184,-5029.1,269.76,-2490.6,632.56,-4545.3,-2055,4401.6,6314.2,445.7,859.32,-4688.3,-2379.8,-685.25,1165.6,3342.3,4840.8
248,-2463.6,-6818.2,788.89,-3981.7,-5574.9,587.23,-2609.1,632.84,-4683.5,-1713,4771.6,6460.7,239.74,636.32,-4591.2,-2500.1,-818.94,1234.6,2861.7,4003.7
249,-2680.3,-7033.7,955.88,-4681.7,-6178.5,908.29,-2713.7,582.68,-4752.7,-1391.2,5083.2,6525.7,28.114,425.19,-4464.4,-2614.8,-1031.8,1181.8,2436.2,3102.6
250,-2915.2,-7102.5,1175.5,-5264.7,-6833.3,1220.8,-2801.3,486.94,-4758.3,-1081,5324.1,6490.6,-182.47,237.12,-4296.9,-2725.2,-1324.4,1001.2,2088,2174.4
251,-3154.7,-7009,1452.5,-5715,-7529.5,1512,-2871.8,355.84,-4710.7,-774.33,5479.6,6338.1,-385.2,77.066,-4084.7,-2833.2,-1692.3,699.06,1839.3,1252.1
252,-3382.4,-6756.8,1789.4,-6021.6,-8253.8,1769.7,-2928,203.13,-4622,-465.71,5535.4,6057.6,-574.37,-55.219,-3831,-2941,-2124.2,295.22,1710.3,362.78
253,-3582.1,-6367.2,2186.6,-6180.8,-8990.5,1984.3,-2974,42.771,-4504.7,-153.59,5480.2,5647.4,-746.57,-163.44,-3543.3,-3048.9,-2601.7,-178.95,1715.8,-473.87
254,-3741,-5872.7,2642.1,-6198.9,-9722.7,2150,-3013.2,-114.77,-4370.5,159.15,5309.3,5117,-901.23,-252.93,-3231.1,-3153.4,-3099.6,-685.89,1860.6,-1244.5
255,-3852.4,-5308.8,3149.5,-6092.8,-10434,2265.1,-3046.7,-265.41,-4230.4,465.36,5027,4486.4,-1040.5,-329.28,-2902.3,-3244.5,-3588,-1188.5,2136.3,-1939.7
256,-3916.2,-4707.1,3696.5,-5886.4,-11107,2331.2,-3071.4,-412.39,-4094.8,754.52,4646.4,3786,-1168.1,-397.5,-2562.1,-3305.8,-4035.6,-1655.6,2519.4,-2549.9
