253.4113  -4.2115870361E-5  -2.8366512491E-4  -2.893596404E-4  -1.2467868756E-4  -1.1905355982E-4  -4.0728227725E-4  -1.1806642829E-4  -1.1022379725E-4  -2.0624533245E-4  0.002120121447  -5.9847007543E-5  3.3237054657E-4  1.2873175641E-4  -4.9594952842E-5  -7.6924751925E-5  0.0016025918355  -8.4610321057E-5  4.1531729616E-5  2.2981722721E-4  -6.253466036E-4  -1.7766068175E-4  -9.454936586E-6  0.0011904235128  -3.6008839415E-4  -3.6990580505E-5  -0.0030568195048  3.7216889272E-4  1.7922469447E-4  -3.0698896485E-4  1.4151391668E-4  -0.0019876064961  -1.4828501326E-4  5.5977046404E-4  9.8061459421E-4  3.911294744E-4  -5.7129784212E-4  -0.0010850857541  -4.8219318029E-4  -1.1182629407E-4  -7.3175651183E-5  1.8032632399E-5  0.17039063156  0.002135831936  -2.1657969076E-4  1.2654303092E-4  9.6583312599E-4  1.4950091108E-4  -9.5868750405E-5  2.5719031746E-4  5.0888380649E-4  1.8193262599E-4  2.8895422432E-4  -2.9774143067E-6  9.6429108355E-4  -7.3988628399E-5  -5.291195735E-4  5.955420398E-5  2.0236484433E-4  -1.5966975785E-4  7.7310104617E-4  -6.4603023167E-4  
252.7708  -5.3090039459E-5  -3.6184422148E-4  -3.6125524088E-4  -1.6241498396E-4  -1.537851637E-4  -5.1772006438E-4  -1.5080580217E-4  -1.381347165E-4  -2.6428563569E-4  0.0026457837727  -7.7353021779E-5  4.1254209368E-4  1.6390835597E-4  -6.0686763781E-5  -9.9359368128E-5  0.0019405325067  -1.0877664255E-4  5.3549829595E-5  2.8383250178E-4  -7.8680770683E-4  -2.2808987447E-4  -1.3767663823E-5  0.001485910275  -4.5734808847E-4  -4.6551254657E-5  -0.0038024936818  4.5964205701E-4  2.2484084593E-4  -3.9343348747E-4  1.7662994688E-4  -0.0024961616356  -1.8907841309E-4  7.1531735E-4  0.0012283159147  4.9632098022E-4  -7.1017557658E-4  -0.0013470966548  -5.9997813986E-4  -1.4548984073E-4  -9.1768035758E-5  1.8720658171E-5  0.19112703008  0.0027059174266  -2.6454283359E-4  1.6101393567E-4  0.0012122611918  1.7720782917E-4  -1.2490264345E-4  3.2929934753E-4  6.1318679016E-4  2.07665866E-4  3.6543060033E-4  -3.9823790505E-6  0.0012006945276  -9.4684841656E-5  -6.7274387209E-4  7.6122062073E-5  2.6012247981E-4  -2.1062193782E-4  9.7141233388E-4  -8.2240485807E-4  
252.1334  -6.6716623813E-5  -4.5996224815E-4  -4.4917668383E-4  -2.1086957118E-4  -1.9799675455E-4  -6.5586921693E-4  -1.9190429503E-4  -1.7239880512E-4  -3.3752398479E-4  0.0032903143337  -9.9653551257E-5  5.1011876196E-4  2.0805657051E-4  -7.4069776923E-5  -1.2788251654E-4  0.0023402518784  -1.3936420098E-4  6.879686633E-5  3.4907788474E-4  -9.8654294129E-4  -2.9185175314E-4  -1.9768745176E-5  0.0018481892299  -5.7885903291E-4  -5.8330078345E-5  -0.0047144638136  5.657611243E-4  2.8114126262E-4  -5.0251754039E-4  2.1951622514E-4  -0.0031235570505  -2.4025915224E-4  9.1090167822E-4  0.0015332175588  6.2762500438E-4  -8.7985196981E-4  -0.0016664102983  -7.442041273E-4  -1.8865410528E-4  -1.1459028323E-4  1.8265616302E-5  0.21370040813  0.0034161187046  -3.2136863338E-4  2.0411849916E-4  0.0015162205208  2.082817073E-4  -1.621321681E-4  4.2012910418E-4  7.3530388096E-4  2.3358750559E-4  4.6055104276E-4  -5.3138158389E-6  0.0014904508736  -1.2075956676E-4  -8.5250287436E-4  9.6932097738E-5  3.3316076819E-4  -2.7688024996E-4  0.0012165064161  -0.0010434032188  
251.4993  -8.3583506881E-5  -5.8265000708E-4  -5.5620180284E-4  -2.7287098293E-4  -2.5408259473E-4  -8.2806425122E-4  -2.432908329E-4  -2.1426458891E-4  -4.2961468595E-4  0.0040776500632  -1.2796500942E-4  6.2838672507E-4  2.6328947948E-4  -9.018541522E-5  -1.6401026552E-4  0.0028108234576  -1.7793818735E-4  8.8066462352E-5  4.2750235886E-4  -0.0012327207055  -3.7218795634E-4  -2.8043960696E-5  0.0022906680976  -7.3010601622E-4  -7.2769574831E-5  -0.0058259131193  6.940448146E-4  3.5038862766E-4  -6.3967903616E-4  2.7163151201E-4  -0.0038945676731  -3.0423709508E-4  0.0011559191405  0.0019071229289  7.9092061545E-4  -0.0010864313153  -0.0020540565831  -9.2023213667E-4  -2.4380651698E-4  -1.4246520316E-4  1.601476942E-5  0.23817793665  0.0042975561756  -3.8819997111E-4  2.5780313395E-4  0.001889726692  2.4254383455E-4  -2.0968724463E-4  5.3410865722E-4  8.7736760374E-4  2.5817019089E-4  5.784285599E-4  -7.0738388777E-6  0.0018444563707  -1.5349284131E-4  -0.0010766962808  1.2296393807E-4  4.2516717733E-4  -3.6273357865E-4  0.001518343682  -0.0013193312169  
250.8684  -1.0439624439E-4  -7.3549294901E-4  -6.8587316907E-4  -3.5193148578E-4  -3.2498749124E-4  -0.0010419268688  -3.0728433552E-4  -2.651736192E-4  -5.4500287995E-4  0.0050358426392  -1.6378533352E-4  7.7113518346E-4  3.3217293779E-4  -1.0955739242E-4  -2.0959751824E-4  0.0033621596886  -2.2640626038E-4  1.1232659779E-4  5.2129477028E-4  -0.001535029039  -4.7305126898E-4  -3.9360668101E-5  0.002829038719  -9.1766696203E-4  -9.0380762789E-5  -0.0071757363173  8.4857699176E-4  4.352669211E-4  -8.1152816608E-4  3.3463888326E-4  -0.004838387976  -3.8391901838E-4  0.001461725476  0.002363926486  9.9325345926E-4  -0.0013370647655  -0.0025228354393  -0.0011343783239  -3.1402947011E-4  -1.763375648E-4  1.1072434546E-5  0.26461657743  0.0053874044181  -4.6618097841E-4  3.2439464241E-4  0.0023469529063  2.7954230843E-4  -2.7019807333E-4  6.7659802756E-4  0.0010415246927  2.7920662109E-4  7.2397416991E-4  -9.3952810475E-6  0.002275566555  -1.9443749829E-4  -0.0013553233711  1.5539420078E-4  5.4061994349E-4  -4.7357733997E-4  0.0018887398764  -0.001662617054  
250.2406  -1.2999888357E-4  -9.2519786658E-4  -8.4223684042E-4  -4.5239517693E-4  -4.1431911905E-4  -0.0013065885394  -3.866586837E-4  -3.2677665196E-4  -6.8907346724E-4  0.0061976082511  -2.0895200148E-4  9.427069593E-4  4.1781184479E-4  -1.3280765204E-4  -2.6690339275E-4  0.0040049788004  -2.870832889E-4  1.4275247121E-4  6.3288767373E-4  -0.0019049070531  -5.9924202555E-4  -5.4717806014E-5  0.0034815745778  -0.0011493945583  -1.1174834698E-4  -0.0088093259024  0.0010340784609  5.3894693962E-4  -0.0010260657975  4.1041559291E-4  -0.0059892468524  -4.8279570762E-4  0.0018419834905  0.0029199052295  0.0012430288776  -0.0016400970023  -0.0030875234915  -0.0013940562512  -4.031272181E-4  -2.1728169492E-4  2.2285367918E-6  0.29306141262  0.0067298622808  -5.5640063414E-4  4.0665953422E-4  0.0029045354486  3.1844884747E-4  -3.4689811086E-4  8.5405415313E-4  0.0012298541915  2.9361034665E-4  9.0302605676E-4  -1.2450545561E-5  0.0027988910132  -2.4546920585E-4  -0.0017003804484  1.9562853175E-4  6.8493157553E-4  -6.1617119561E-4  0.0023416507108  -0.0020881851481  
249.616  -1.6139793391E-4  -0.0011597816603  -0.0010298759962  -5.7961374268E-4  -5.264797364E-4  -0.001632942792  -4.8471520635E-4  -4.0094728718E-4  -8.6832282482E-4  0.007600917688  -2.6571024348E-4  0.0011480482982  5.2395046452E-4  -1.6067569006E-4  -3.3866660275E-4  0.0047507395145  -3.6276582561E-4  1.8076420968E-4  7.6495287897E-4  -0.0023558007284  -7.5656601992E-4  -7.5407892095E-5  0.0042694475708  -0.0014346196677  -1.3753464344E-4  -0.010779427019  0.0012559848706  6.6515935374E-4  -0.0012929342885  5.0105745596E-4  -0.0073870697256  -6.0504077654E-4  0.0023130568172  0.0035940336978  0.0015502281697  -0.0020052277193  -0.0037650886658  -0.0017079348478  -5.1577585947E-4  -2.6650622106E-4  -1.2129895327E-5  0.32354401221  0.0083772311265  -6.5981572026E-4  5.0786884137E-4  0.0035819042498  3.5792914085E-4  -4.437445235E-4  0.0010742193638  0.0014442585048  2.9717285878E-4  0.0011224940606  -1.6462878221E-5  0.0034321208871  -3.0884374944E-4  -0.0021261987564  2.4533697326E-4  8.646118923E-4  -7.989491534E-4  0.0028934870229  -0.0026138815328  
248.9944  -1.9978987457E-4  -0.0014487835263  -0.0012539365092  -7.4015397929E-4  -6.6681982344E-4  -0.0020339293241  -6.0536278421E-4  -4.8979157634E-4  -0.0010905556361  0.0092896226519  -3.3679283278E-4  0.0013927562337  6.5508859485E-4  -1.9404200448E-4  -4.2819173394E-4  0.0056115373767  -4.568171829E-4  2.2806982774E-4  9.2038595113E-4  -0.0029034434571  -9.5201627822E-4  -1.0309341329E-4  0.0052170609728  -0.0017843772369  -1.6848157203E-4  -0.01314705911  0.0015205309284  8.1827566502E-4  -0.0016237036321  6.0887550357E-4  -0.0090781828395  -7.5562201549E-4  0.0028944533585  0.0044083206333  0.0019266487938  -0.0024436886076  -0.0045749093658  -0.0020861128138  -6.5769965304E-4  -3.2535463082E-4  -3.4127459216E-5  0.35608087522  0.010391102762  -7.7714861877E-4  6.3186795127E-4  0.0044016365102  3.9598188305E-4  -5.6555818453E-4  0.0013463338076  0.0016863222684  2.8427020326E-4  0.0013905201941  -2.1720677456E-5  0.0041958905175  -3.8726216203E-4  -0.0026498258589  3.0649253408E-4  0.0010874516632  -0.0010323907253  0.0035634610429  -0.0032609547359  
248.376  -2.4659261602E-4  -0.0018035016232  -0.0015201408862  -9.4204154169E-4  -8.4181632498E-4  -0.0025248517876  -7.5320545178E-4  -5.9565175188E-4  -0.0013651091355  0.011314112307  -4.255129384E-4  0.0016831215294  8.1661551773E-4  -2.3395655787E-4  -5.3944723161E-4  0.0065999562396  -5.7326391532E-4  2.8671379187E-4  0.0011022764285  -0.0035661612301  -0.0011939810868  -1.3990036079E-4  0.0063523943772  -0.0022116549634  -2.0540988919E-4  -0.015982500603  0.00183484117  0.0010033973452  -0.0020321956602  7.3638218789E-4  -0.011116052168  -9.4042595621E-4  0.0036093207194  0.0053881643946  0.0023861688322  -0.0029684365076  -0.0055389939429  -0.0025403100252  -8.3587712781E-4  -3.9530000839E-4  -6.6532874529E-5  0.39067198086  0.012843655868  -9.0875488577E-4  7.8315062749E-4  0.0053898301444  4.2974113296E-4  -7.1818531443E-4  0.0016813729755  0.0019571334364  2.4751190569E-4  0.0017166556694  -2.859560135E-5  0.0051141742111  -4.8394425423E-4  -0.0032914531272  3.8141267601E-4  0.0013627275494  -0.0013294627602  0.0043739636863  -0.0040545957806  
247.7606  -3.0348136621E-4  -0.0022372548742  -0.0018347863424  -0.0011950457262  -0.0010592782926  -0.0031237307619  -9.3363710829E-4  -7.2110183929E-4  -0.0017031069838  0.013731991933  -5.3587160738E-4  0.0020261648542  0.001014963788  -2.8167329949E-4  -6.7717578198E-4  0.0077288683733  -7.1690440033E-4  3.5913147955E-4  0.0013138600023  -0.0043652017902  -0.0014924806477  -1.8853203915E-4  0.007707355087  -0.0027316643859  -2.4921465487E-4  -0.019366330696  0.0022070275864  0.0012264533378  -0.0025348487186  8.8626389242E-4  -0.013562046489  -0.0011663961739  0.004484995064  0.0065627229775  0.0029450354342  -0.0035943633578  -0.0066821952307  -0.0030840762864  -0.0010587806413  -4.7793196391E-4  -1.129191588E-4  0.42729948678  0.015819056371  -0.001054455022  9.6693595607E-4  0.0065764924037  4.5523615925E-4  -9.0868283375E-4  0.0020923110658  0.002257060569  1.7732466733E-4  0.0021120546644  -3.7565400658E-5  0.0062147185865  -6.0271101035E-4  -0.00407489148  4.7280323843E-4  0.0017014285318  -0.0017061424983  0.0053509720098  -0.0050245404092  
247.1483  -3.7242938353E-4  -0.0027656700356  -0.0022047220783  -0.0015110103924  -0.0013285827906  -0.0038516929528  -0.0011529426168  -8.6893248134E-4  -0.0021177448178  0.016608773208  -6.7268150924E-4  0.0024296634846  0.0012577850296  -3.3869197026E-4  -8.4701757379E-4  0.0090111768753  -8.934300404E-4  4.4820972763E-4  0.0015584483648  -0.0053250864093  -0.0018594346479  -2.524066707E-4  0.0093181290149  -0.0033621333319  -3.0085573106E-4  -0.023390519756  0.0026462945184  0.0014943059801  -0.0031511247442  0.001061335943  -0.016486210933  -0.0014416856267  0.0055536036705  0.0079652931241  0.0036221761881  -0.0043385235683  -0.0080324139141  -0.0037330175052  -0.0013366531711  -5.7493339095E-4  -1.778557426E-4  0.46592661047  0.019414953082  -0.0012133244021  0.0011892464349  0.0079959374323  4.6710251359E-4  -0.0011455293951  0.0025944103924  0.0025854799752  6.1463125628E-5  0.0025896847386  -4.924260803E-5  0.0075295103029  -7.4807619229E-4  -0.005028096829  5.8380409066E-4  0.0021165033348  -0.0021820332679  0.0065244850318  -0.0062057358836  
246.539  -4.5575412916E-4  -0.0034069934994  -0.0026373001225  -0.0019042363658  -0.0016609439368  -0.0047333970587  -0.0014184041742  -0.0010421218434  -0.0026246092519  0.020018563075  -8.4170861401E-4  0.0029021654678  0.0015541499981  -4.0680860557E-4  -0.0010556466558  0.010459494535  -0.0011095593755  5.5735353835E-4  0.0018393318925  -0.0064739821957  -0.0023089628588  -3.3582271144E-4  0.011225522632  -0.0041236177675  -3.6134189849E-4  -0.028159557071  0.0031630513716  0.0018148652564  -0.0039039600097  0.0012644757256  -0.019968033709  -0.0017758230523  0.0068527199908  0.009633691471  0.0044395314531  -0.0052203794529  -0.0096207834913  -0.004505039042  -0.0016818261751  -6.88044278E-4  -2.6713709082E-4  0.50649672825  0.023744055159  -0.0013834349623  0.0014569848081  0.0096871847218  4.5823774035E-4  -0.0014388638642  0.0032055363644  0.0029404461553  -1.1555997848E-4  0.0031645534466  -6.4410450425E-5  0.0090952781823  -9.253473252E-4  -0.0061837457927  7.180355298E-4  0.0026231275028  -0.0027810850137  0.0079289850269  -0.0076390737372  
245.9327  -5.561693584E-4  -0.0041824264912  -0.0031402934171  -0.0023919208193  -0.0020697178838  -0.0057974960152  -0.0017384113715  -0.0012437889875  -0.0032420317284  0.024044735504  -0.0010498334795  0.0034529878428  0.001914775231  -4.8817635337E-4  -0.0013109202487  0.012085754129  -0.0013731850854  6.905588501E-4  0.0021596498029  -0.0078440920073  -0.0028577206203  -4.441561815E-4  0.013475285933  -0.0050398300484  -4.3170695719E-4  -0.03379160163  0.0037690339178  0.0021972111271  -0.0048202599179  0.0014985289157  -0.024097184919  -0.0021798930954  0.0084260682154  0.011610629032  0.005422404581  -0.0062620653954  -0.0114818286  -0.0054206055917  -0.00210908231  -8.1900937037E-4  -3.8805263822E-4  0.54893272328  0.028935772355  -0.0015615420241  0.0017780065343  0.011694348464  4.1939492078E-4  -0.0018007527143  0.0039464967366  0.0033182989258  -3.7313156732E-4  0.0038539502727  -8.4067627602E-5  0.010954027797  -0.0011407360213  -0.0075798611189  8.7964412933E-4  0.003238987721  -0.003532432457  0.009603920158  -0.0093721886205  
