253.4113  9.6445157862E-5  5.3785447759E-4  -8.6354534774E-5  -1.6647849262E-4  -1.8802102717E-4  -7.4158812728E-6  1.1066725274E-4  -5.430342095E-6  -1.5351620662E-4  -5.5873758818E-7  0.0012127011597  -4.0854657929E-4  -0.0010651808763  -1.5862156488E-4  3.0946930142E-5  3.5397590779E-4  0.0022073431053  -2.7596569805E-4  3.074247976E-4  -8.3730358296E-5  3.2293453085E-5  -5.4070037785E-5  -2.4289075639E-4  -5.0056557478E-5  0.0010710355956  -3.3561687706E-4  8.1535890981E-4  9.3420871977E-4  0.0010877746266  -1.8310539448E-4  -7.1813119532E-6  0.0042438349488  -3.3867711807E-4  2.9175681118E-4  2.695160714E-4  -1.4929904591E-4  2.1218812091E-4  0.1454607401  -3.7499987524E-4  3.6666404069E-4  -1.2032899823E-4  2.1114536831E-4  0.0010437260236  1.2230219456E-4  -3.4791562598E-4  5.0445523756E-4  6.2032602165E-4  0.001084869352  3.5021172846E-4  6.0696909477E-5  -0.0021473309845  8.0041403751E-5  8.9472967479E-4  3.6730828947E-4  7.5209744572E-4  -1.8569527539E-4  5.8909839382E-4  -4.6852800306E-5  0.0010492950808  -9.6961167009E-4  1.5752643622E-4  -4.4730551851E-4  -9.4653341712E-5  -8.9687647311E-4  -2.2802081395E-4  1.3092412771E-5  7.0270371488E-4  
252.7708  1.236964097E-4  6.7445787144E-4  -1.1127782104E-4  -2.1452021747E-4  -2.4251389756E-4  -1.6911836267E-5  1.4232641604E-4  -6.7044469654E-6  -1.9881951357E-4  -1.3416291094E-6  0.0014993488453  -5.0861318509E-4  -0.0013354239952  -2.0104567298E-4  3.7817869327E-5  4.4375483135E-4  0.0027197516062  -3.5628284443E-4  3.8694598157E-4  -1.0996864344E-4  4.2424993945E-5  -7.1094557222E-5  -3.0986610266E-4  -6.6058326005E-5  0.0013470875325  -4.3079514994E-4  0.0010318418107  0.0011464776194  0.0013650282289  -2.3462651713E-4  -9.8759700605E-6  0.00517864009  -4.3314803243E-4  3.7393704235E-4  3.4505589853E-4  -1.9206703786E-4  2.7028070497E-4  0.16470191244  -4.8123687885E-4  4.5999579343E-4  -1.5683249148E-4  2.6443128835E-4  0.0013005297098  1.580443453E-4  -4.445816517E-4  6.3629199129E-4  7.7298611886E-4  0.0013389465293  4.4343012712E-4  5.9964388945E-5  -0.0026634788846  1.0313995132E-4  0.0011261801824  4.6859769485E-4  9.3975545281E-4  -2.3172942138E-4  7.4453676088E-4  -6.1984248184E-5  0.0013118581098  -0.0012341776042  1.9849825907E-4  -5.6647110407E-4  -1.2069752471E-4  -0.0011182671223  -2.937556531E-4  1.3936744914E-5  8.9297214391E-4  
252.1334  1.5807531093E-4  8.4281164877E-4  -1.4291964834E-4  -2.7551916396E-4  -3.1171718549E-4  -3.0942292903E-5  1.8247048228E-4  -8.1964746839E-6  -2.5667659215E-4  -2.5469936287E-6  0.0018471220555  -6.3094848473E-4  -0.0016684806312  -2.5406529395E-4  4.6005034242E-5  5.5417704961E-4  0.0033387543739  -4.5840115782E-4  4.852288441E-4  -1.4391933798E-4  5.5545008892E-5  -9.3159831675E-5  -3.9397932465E-4  -8.6856077065E-5  0.0016883730852  -5.510794464E-4  0.0013013733215  0.0014014480219  0.0017071816985  -2.9963796968E-4  -1.3483811156E-5  0.0062966874277  -5.5214682462E-4  4.776143745E-4  4.4018373294E-4  -2.4630743825E-4  3.430696448E-4  0.18582813181  -6.1549608027E-4  5.7491364676E-4  -2.0373722913E-4  3.2994549088E-4  0.0016150417001  2.03522106E-4  -5.6615642539E-4  7.9966583018E-4  9.5943233206E-4  0.0016465531555  5.5938497877E-4  5.4370534661E-5  -0.0032921845327  1.3244956421E-4  0.0014127477237  5.9587204908E-4  0.0011699495872  -2.8802926653E-4  9.3773475986E-4  -8.171822996E-5  0.0016344279212  -0.0015655789366  2.4885164483E-4  -7.1491345448E-4  -1.5344106538E-4  -0.0013900362062  -3.7717136715E-4  1.4164852349E-5  0.0011309255222  
251.4993  2.0127925408E-4  0.0010495200108  -1.8295209669E-4  -3.527030505E-4  -3.9928080672E-4  -5.1127233623E-5  2.3320862408E-4  -9.9121910519E-6  -3.3032152946E-4  -4.3482552449E-6  0.0022674022996  -7.7993808644E-4  -0.0020774428283  -3.2012733264E-4  5.5707263148E-5  6.8941650161E-4  0.0040834865262  -5.8777035779E-4  6.0620698844E-4  -1.8768761057E-4  7.2474232207E-5  -1.2165609318E-4  -4.9924100207E-4  -1.1378451665E-4  0.0021087306064  -7.0254598207E-4  0.0016357436044  0.0017063267908  0.0021279084821  -3.8138237575E-4  -1.8283563414E-5  0.0076285924901  -7.0152484481E-4  6.0793553012E-4  5.5952083148E-4  -3.1486996624E-4  4.3393218403E-4  0.20892045652  -7.8456902321E-4  7.158245875E-4  -2.6380004528E-4  4.1017093194E-4  0.0019988434791  2.6117494728E-4  -7.1850318272E-4  0.0010013231653  0.0011861383793  0.0020174825332  7.0304452071E-4  4.1612367495E-5  -0.0040551281366  1.6950620527E-4  0.0017662987178  7.5525361114E-4  0.0014512011089  -3.5657839269E-4  0.001176979198  -1.0736139041E-4  0.0020292451195  -0.0019792022731  3.1038393679E-4  -8.991490839E-4  -1.9448022233E-4  -0.0017226008231  -4.8264893243E-4  1.339438143E-5  0.0014274495653  
250.8684  2.5536399278E-4  0.0013023692652  -2.3342495387E-4  -4.5002927261E-4  -5.096703229E-4  -7.9564155211E-5  2.9712943133E-4  -1.1841495908E-5  -4.2375194596E-4  -6.9788810324E-6  0.0027733035296  -9.6069609918E-4  -0.0025777606817  -4.0219408473E-4  6.7140257667E-5  8.5434557282E-4  0.0049758189071  -7.510710388E-4  7.5451194796E-4  -2.4390461611E-4  9.4240346061E-5  -1.5832592345E-4  -6.305008622E-4  -1.4851850229E-4  0.0026245401932  -8.9259242818E-4  0.0020490528334  0.0020692061584  0.0026433876526  -4.8380305785E-4  -2.4629561388E-5  0.0092089270813  -8.8839140106E-4  7.711497411E-4  7.0865388553E-4  -4.0124910856E-4  5.4693126065E-4  0.2340472303  -9.9672965289E-4  8.8788617237E-4  -3.4044814035E-4  5.0801415128E-4  0.0024655135723  3.3399356635E-4  -9.0871631566E-4  0.0012492480367  0.0014605656248  0.0024629730963  8.8031145009E-4  1.8636848292E-5  -0.0049775021438  2.1618829888E-4  0.0022009426046  9.5416421123E-4  0.0017934638055  -4.3966643838E-4  0.0014721490241  -1.4056221223E-4  0.0025106907905  -0.002493582327  3.8514366112E-4  -0.0011269711185  -2.4575930714E-4  -0.0021282949161  -6.1555021786E-4  1.1098284856E-5  0.0017956365912  
250.2406  3.2280745779E-4  0.0016104950587  -2.9684105835E-4  -5.7233034462E-4  -6.483255153E-4  -1.1894583599E-4  3.7739839379E-4  -1.3949627581E-5  -5.4189053085E-4  -1.0750380442E-5  0.0033798501858  -0.0011791563073  -0.0031875818225  -5.038402012E-4  8.0534568833E-5  0.0010546167516  0.0060405972288  -9.5645795951E-4  9.3556607901E-4  -3.1584513019E-4  1.2212485892E-4  -2.0534462935E-4  -7.9359863209E-4  -1.9315074426E-4  0.0032550986105  -0.0011301871132  0.0025580891563  0.0024990934345  0.0032726762805  -6.1167534027E-4  -3.2969436174E-5  0.01107649049  -0.0011213497298  9.7481179804E-4  8.943047433E-4  -5.0971350658E-4  6.8693222416E-4  0.26126125794  -0.0012620159806  0.0010970981656  -4.379254836E-4  6.2685855542E-4  0.0030309002265  4.2562846751E-4  -0.0011453423753  0.0015528390858  0.0017912520515  0.0029958446775  0.0010981613697  -1.8550401602E-5  -0.0060884377615  2.7478329596E-4  0.0027333840591  0.001201566033  0.0022083015528  -5.3991750293E-4  0.0018349670197  -1.8339184458E-4  0.0030955804054  -0.003130948816  4.7544066505E-4  -0.00140765758  -3.0963897438E-4  -0.0026216727755  -7.8241006926E-4  6.5620827696E-6  0.0022511646001  
249.616  4.0658205655E-4  0.0019845635191  -3.7624424761E-4  -7.2548352176E-4  -8.2184392558E-4  -1.7270165601E-4  4.7787244981E-4  -1.6165169848E-5  -6.9077600867E-4  -1.6074961805E-5  0.0041041546959  -0.0014421685348  -0.0039281212655  -6.2936536475E-4  9.6132395639E-5  0.0012967453314  0.0073058689822  -0.0012138428097  0.0011556804361  -4.0756782274E-4  1.5771916461E-4  -2.6541653755E-4  -9.9553624521E-4  -2.5028483296E-4  0.0040230293129  -0.001426156069  0.0031827516347  0.0030059194496  0.004038118215  -7.7075763101E-4  -4.3865137933E-5  0.013274548022  -0.00141076919  0.0012280145612  0.0011245222494  -6.4545725032E-4  8.5973415127E-4  0.29059688449  -0.0015925552135  0.0013503966426  -5.6146688876E-4  7.7062004543E-4  0.0037134166699  5.4051593504E-4  -0.0014386318798  0.0019231000519  0.0021878933875  0.0036306303436  0.0013647929152  -7.5114324976E-5  -0.0074214545625  3.4806476968E-4  0.0033833151825  0.0015082389945  0.0027090737889  -6.6031640902E-4  0.0022792790798  -2.3844164592E-4  0.0038034809961  -0.0039178458894  5.8384870095E-4  -0.0017522042205  -3.8897626942E-4  -0.0032198513045  -9.9115918639E-4  -1.1691115527E-6  0.0028127258068  
248.9944  5.1023590719E-4  0.0024369652846  -4.7532146932E-4  -9.166075043E-4  -0.0010381919202  -2.4516587776E-4  6.0323396941E-4  -1.8363960213E-5  -8.7778776676E-4  -2.3493856224E-5  0.004965589286  -0.001757599144  -0.0048240603083  -7.8392470165E-4  1.1418295883E-4  0.0015881906854  0.0088030888301  -0.0015352208421  0.0014221559386  -5.2408161129E-4  2.0299121132E-4  -3.4188974549E-4  -0.001244673148  -3.2314600254E-4  0.0049547264422  -0.0017935116005  0.0039465198259  0.0036005188123  0.0049657887439  -9.6796416269E-4  -5.801769321E-5  0.015851022936  -0.0017690974842  0.0015416534018  0.001408897276  -8.1477584684E-4  0.0010722163928  0.32206702667  -0.0020029367793  0.0016557481455  -7.1750394685E-4  9.4380397059E-4  0.0045343578754  6.8402323568E-4  -0.0018008242214  0.0023728418892  0.0026614109107  0.0043836987637  0.0016897883801  -1.5766274508E-4  -0.0090149284559  4.3938114709E-4  0.0041738491066  0.0018870985822  0.0033111257872  -8.0423120608E-4  0.0028213614301  -3.0894026716E-4  0.0046570497861  -0.0048858287354  7.1319757898E-4  -0.0021735827492  -4.8721813493E-4  -0.0039428943778  -0.0012513811227  -1.3355721641E-5  0.003502507635  
248.376  6.3798330902E-4  0.0029820207633  -5.985206842E-4  -0.0011542892203  -0.0013069457745  -3.4177648138E-4  7.5914673617E-4  -2.0347800796E-5  -0.0011119087217  -3.3712488692E-5  0.0059859457953  -0.0021344342649  -0.0059039720399  -9.7367910804E-4  1.3493620424E-4  0.001937432952  0.01056729162  -0.0019350457764  0.0017433855159  -6.715418389E-4  2.6036434178E-4  -4.3889212087E-4  -0.0015509463041  -4.1571227236E-4  0.0060808304577  -0.0022478259511  0.0048769708321  0.0042945739883  0.006085973502  -0.001211561199  -7.6296082471E-5  0.018858625997  -0.0022112167325  0.0019287248305  0.0017588016065  -0.0010252697685  0.001332500713  0.35566021189  -0.0025106376171  0.0020222407391  -9.1390738991E-4  0.0011515620591  0.0055182370013  8.6261485722E-4  -0.0022464676656  0.00291689364  0.0032239992452  0.0052733610378  0.0020842829557  -2.7456707876E-4  -0.010912571866  5.5275716828E-4  0.0051319958257  0.0023535580471  0.0040319796408  -9.7542994336E-4  0.0034802554388  -3.9889342099E-4  0.0056823914581  -0.006072241155  8.6655146327E-4  -0.0026870248178  -6.0851026505E-4  -0.0048142426319  -0.0015746067208  -3.1643153524E-5  0.0043467285612  
247.7606  7.9480454995E-4  0.0036361942249  -7.5118623601E-4  -0.0014488437158  -0.0016395651164  -4.6930826436E-4  9.524366752E-4  -2.1816645738E-5  -0.0014040313186  -4.7643862032E-5  0.0071895759376  -0.002582883968  -0.0072007696885  -0.0012059678128  1.5863459178E-4  0.0023540412045  0.012637220578  -0.0024306572724  0.0021289541984  -8.5748030113E-4  3.3280998653E-4  -5.6149158549E-4  -0.0019261162621  -5.3286882648E-4  0.0074367316173  -0.002807653399  0.0060063435641  0.0051005141071  0.007433678668  -0.0015113883643  -9.977058045E-5  0.022354905091  -0.0027548471574  0.0024046612303  0.0021876507758  -0.0012860785787  0.0016501290272  0.39133768608  -0.0031365039013  0.0024601679908  -0.0011602708281  0.0013997476044  0.0066931388334  0.0010840414909  -0.002792775996  0.003572318068  0.0038891461455  0.006319954814  0.0025611398796  -4.3633677043E-4  -0.013163918409  6.9300911278E-4  0.0062891802944  0.0029259388398  0.0048915207953  -0.0011780893615  0.0042781288347  -5.1324979951E-4  0.006909430092  -0.0075210766937  0.0010471693073  -0.0033103315309  -7.578233929E-4  -0.0058611919593  -0.0019746491694  -5.8157959181E-5  0.0053762303503  
247.1483  9.8655489234E-4  0.0044183134842  -9.3971337645E-4  -0.0018126101338  -0.0020497007965  -6.3614393726E-4  0.0011913002362  -2.2332680538E-5  -0.0017673118217  -6.6461719693E-5  0.008603503134  -0.0031144851861  -0.0087521725024  -0.0014895056252  1.8550274184E-4  0.0028487283471  0.015055396734  -0.0030427649944  0.0025897333137  -0.0010910733823  4.2395599447E-4  -7.1588393949E-4  -0.0023840403171  -6.8058868447E-4  0.0090630958576  -0.0034950037198  0.0073721486266  0.0060313583336  0.0090491679359  -0.0018791065178  -1.2975082582E-4  0.026402195747  -0.0034210019484  0.0029877031258  0.0027111902645  -0.0016081486654  0.002036256294  0.42903065654  -0.0039052929871  0.0029811009691  -0.0014682411323  0.0016949667747  0.0080910865999  0.0013575532841  -0.0034600227532  0.0043586267495  0.0046716148626  0.0075458973855  0.0031351278242  -6.5605261149E-4  -0.01582480273  8.6587473542E-4  0.0076818018938  0.003625933032  0.005912173791  -0.0014167927535  0.0052406611244  -6.5809690279E-4  0.0083722905185  -0.0092839243369  0.0012584428308  -0.0040642075044  -9.4109930279E-4  -0.0071154238315  -0.0024679826021  -9.5623355854E-5  0.0066271271157  
