253.4113  1.1361731625E-4  -0.0021607642116  1.0084227546E-4  -2.6571098114E-4  2.1009664051E-4  -2.1970768933E-4  1.4294720712E-4  -1.3326905919E-4  0.011759502078  -9.6489305596E-5  8.5215130405E-6  4.6937547704E-4  -1.7315300113E-4  -2.5037608969E-4  -9.1290111912E-4  6.7301676528E-5  -7.0881291855E-5  1.972896589E-5  3.93133538E-4  5.0106118534E-5  -1.1327142697E-5  -1.1610450475E-4  1.4464696867E-5  -0.0058042299481  3.4237260396E-4  -2.8507782642E-4  0.0033263660615  -1.5941217733E-5  4.4139311002E-4  -4.3297697149E-4  0.002834852193  3.5928645485E-4  4.583377066E-4  2.3524642681E-4  -1.3575535238E-4  -1.0199938388E-4  1.6365287303E-4  -5.7965617894E-5  -0.0023226368262  9.0845135263E-5  -1.6758843874E-5  5.4160704464E-4  0.0032670771741  5.9525466144E-4  -0.001643052209  -0.0013729184525  0.0019035184214  1.283105448E-4  7.7634975733E-5  3.5302787514E-5  0.0027811923009  -0.0021047799592  
252.7708  1.4377155355E-4  -0.0027343370437  1.2488525871E-4  -3.35970221E-4  2.6453901672E-4  -2.820214832E-4  1.8322425463E-4  -1.7443516676E-4  0.014114429294  -1.2588862595E-4  1.0103460376E-5  5.9285694797E-4  -2.1146830041E-4  -3.2189858738E-4  -0.0011435075582  9.3296076996E-5  -9.1074414938E-5  2.5517486315E-5  4.8632949068E-4  6.4740886383E-5  -1.4916545069E-5  -1.4870667468E-4  1.7126175005E-5  -0.0071451617657  4.2616978607E-4  -3.6471555475E-4  0.0041170715244  -2.1718561137E-5  5.5805124102E-4  -5.5241465757E-4  0.0034844166886  4.5325030902E-4  5.6508725381E-4  2.9287520652E-4  -1.746366794E-4  -1.3268316533E-4  2.0962658297E-4  -7.6439997325E-5  -0.0028967502244  1.1509426611E-4  -2.2211584321E-5  6.7686141412E-4  0.0041281947405  7.4893484324E-4  -0.00206921101  -0.0016949134602  0.0023613094134  1.6484951515E-4  1.0045329296E-4  4.6012183187E-5  0.0033198262091  -0.0026459531349  
252.1334  1.8127415256E-4  -0.003447954488  1.5406349133E-4  -4.2324110759E-4  3.31820568E-4  -3.607590844E-4  2.3405829935E-4  -2.2753373806E-4  0.016881683055  -1.6368153629E-4  1.18088041E-5  7.4616009841E-4  -2.5732772676E-4  -4.1241657794E-4  -0.001427389303  1.277449555E-4  -1.1665843065E-4  3.2890586443E-5  5.9915959712E-4  8.3343283556E-5  -1.9579537039E-5  -1.8980203485E-4  2.0043017543E-5  -0.0087644957036  5.283934866E-4  -4.6514725482E-4  0.0050795165736  -2.9445561358E-5  7.0305673686E-4  -7.0242031483E-4  0.0042673502829  5.6982532613E-4  6.9361067459E-4  3.6309973464E-4  -2.2388229481E-4  -1.7201027422E-4  2.6755133622E-4  -1.0043379993E-4  -0.0036004759104  1.4528306424E-4  -2.9337093006E-5  8.4280384316E-4  0.0051979288625  9.3917649737E-4  -0.0025969988606  -0.0020853775331  0.0029190426558  2.1104942918E-4  1.2951157794E-4  5.9768042196E-5  0.0039450748595  -0.0033157516309  
251.4993  2.2773538746E-4  -0.004332462824  1.8932846107E-4  -5.3120993536E-4  4.1462049355E-4  -4.5988643194E-4  2.9798935444E-4  -2.9577728828E-4  0.020120791131  -2.1208925207E-4  1.356880597E-5  9.3575861009E-4  -3.1201244131E-4  -5.2655447723E-4  -0.0017755534973  1.7301924187E-4  -1.4896967711E-4  4.2247837349E-5  7.3512415928E-4  1.0689610815E-4  -2.5616956481E-5  -2.4141291349E-4  2.3145770696E-5  -0.010712427  6.5254466787E-4  -5.9139023617E-4  0.0062470740366  -3.9731504922E-5  8.8261702522E-4  -8.90146214E-4  0.0052072780047  7.1392269163E-4  8.4752206839E-4  4.4826112505E-4  -2.8602901615E-4  -2.222353077E-4  3.4025421794E-4  -1.3147741222E-4  -0.0044599418314  1.8271821932E-4  -3.8615106035E-5  0.0010455860927  0.0065218175446  0.0011738605175  -0.0032482746697  -0.0025571658035  0.0035960007565  2.6924727398E-4  1.6637520839E-4  7.7374828055E-5  0.0046667748454  -0.0041419572462  
250.8684  2.8507158659E-4  -0.0054246410676  2.3177651721E-4  -6.6424929135E-4  5.1608633577E-4  -5.8422782515E-4  3.781072575E-4  -3.8316985229E-4  0.023897365445  -2.7386924452E-4  1.5268301039E-5  0.0011693439392  -3.7698331342E-4  -6.6994621717E-4  -0.0022009634659  2.3205924533E-4  -1.8964827371E-4  5.40798393E-5  8.9819107768E-4  1.3659897446E-4  -3.3407836998E-5  -3.0599167864E-4  2.6313471013E-5  -0.013046483956  8.0265093108E-4  -7.4956175703E-4  0.0076587173256  -5.3360370545E-5  0.0011041232731  -0.0011242400048  0.0063311542446  8.9138590194E-4  0.0010308177971  5.5102838369E-4  -3.641721825E-4  -2.8614861018E-4  4.3115454731E-4  -1.7148940204E-4  -0.0055057980393  2.2895509409E-4  -5.0652464022E-5  0.0012923929249  0.0081540585812  0.0014623665141  -0.0040490038055  -0.0031251649608  0.0044145959982  3.4228550101E-4  2.1296196998E-4  9.9831378148E-5  0.005494934355  -0.005157656179  
250.2406  3.5555188185E-4  -0.0067681345248  2.8266533281E-4  -8.2751827175E-4  6.3989327654E-4  -7.3962617825E-4  4.7815520561E-4  -4.9468136863E-4  0.028283251494  -3.524303915E-4  1.6727370696E-5  0.0014560089668  -4.5390120668E-4  -8.4942538567E-4  -0.0027188138111  3.0848746564E-4  -2.4070032272E-4  6.8986351267E-5  0.0010928205473  1.7390891914E-4  -4.3427998888E-5  -3.8649912117E-4  2.9354421625E-5  -0.015832236512  9.833118259E-4  -9.4709212912E-4  0.0093597762705  -7.1336093712E-5  0.0013763335717  -0.0014151131044  0.0076695472178  0.0011091357804  0.0012478560422  6.7441638682E-4  -4.6207242935E-4  -3.6718922575E-4  5.4436822658E-4  -2.2286458486E-4  -0.0067738347766  2.8583548227E-4  -6.6213678E-5  0.0015915689177  0.01015884916  0.0018158125144  -0.005029890383  -0.0038065353123  0.0054007501713  4.3360588047E-4  2.7161054336E-4  1.2837293339E-4  0.0064394718009  -0.0064020889786  
249.616  4.4184944574E-4  -0.0084144882215  3.4343166449E-4  -0.0010270708666  7.9030533889E-4  -9.3312704276E-4  6.0264914551E-4  -6.3645502311E-4  0.033356583237  -4.5196911541E-4  1.7677432983E-5  0.0018064488554  -5.446496671E-4  -0.0010732437858  -0.0033468285985  4.0673794764E-4  -3.0457126286E-4  8.7697372449E-5  0.0013239808254  2.2058674426E-4  -5.6272597692E-5  -4.8649402543E-4  3.1981693515E-5  -0.019143998479  0.0011997392115  -0.0011929724148  0.011402759462  -9.4938162284E-5  0.0017095746718  -0.0017752469764  0.0092569073194  0.0013753308679  0.0015033130984  8.2179644961E-4  -5.8427893606E-4  -4.6957796393E-4  6.8482567155E-4  -2.8857925992E-4  -0.0083056510149  3.5552884263E-4  -8.6257975692E-5  0.001952750256  0.012611863102  0.0022473235535  -0.0062270763687  -0.0046209664883  0.0065842941463  5.4735703055E-4  3.4515954329E-4  1.6452099389E-4  0.0075098808841  -0.0079216009623  
248.9944  5.4709702227E-4  -0.010424280444  4.1571064488E-4  -0.0012699716012  9.7223691514E-4  -0.0011731885155  7.5701464779E-4  -8.1605242189E-4  0.039201723659  -5.7762941113E-4  1.7730386738E-5  0.0022331782601  -6.5136063924E-4  -0.0013513209386  -0.0041055812113  5.3220322263E-4  -3.8423203682E-4  1.1109749845E-4  0.0015971517417  2.7874943249E-4  -7.2683357643E-5  -6.1023482767E-4  3.3782260703E-5  -0.023065504553  0.0014577895633  -0.001498040815  0.013848242336  -1.2578952005E-4  0.0021159618838  -0.0022195403943  0.011131807865  0.0016995432251  0.0018021097224  9.9689639741E-4  -7.3627077975E-4  -5.9847326077E-4  8.5840394802E-4  -3.7231624975E-4  -0.010149370589  4.4057678223E-4  -1.1198397303E-4  0.0023869989871  0.015601864262  0.0027723308109  -0.0076829080267  -0.005590944605  0.0079993824918  6.8851674821E-4  4.3703806315E-4  2.1014215674E-4  0.0087148126194  -0.0097706974406  
248.376  6.7494636618E-4  -0.01286835384  5.0135697799E-4  -0.0015644170212  0.0011913125231  -0.0014699190118  9.4774289152E-4  -0.0010427418589  0.045909070505  -7.3568984989E-4  1.6339191353E-5  0.0027507632899  -7.7644404925E-4  -0.001695526867  -0.0050188335195  6.9139958431E-4  -4.8327991681E-4  1.4025387218E-4  0.0019183120818  3.5092885448E-4  -9.3581324193E-5  -7.6279417635E-4  3.4178531405E-5  -0.027690539693  0.0017639844349  -0.0018753119963  0.016765818732  -1.6593903538E-4  0.0026096360906  -0.0027657005337  0.013337144684  0.0020929492522  0.0021492997698  0.0012037864221  -9.2461798273E-4  -7.601526627E-4  0.0010720734634  -4.786126071E-4  -0.012360401265  5.4394038716E-4  -1.4488326111E-4  0.0029069364631  0.019232450271  0.0034089026853  -0.0094467685783  -0.0067420280311  0.0096849169887  8.6303015637E-4  5.5136859354E-4  2.675171949E-4  0.01006156516  -0.012013206552  
247.7606  8.2963097424E-4  -0.015829138107  6.0246859375E-4  -0.0019198610211  0.0014539220948  -0.0018353446474  0.0011825673401  -0.0013278352889  0.053574706459  -9.3378078162E-4  1.2747980557E-5  0.0033760657043  -9.2262235653E-4  -0.0021200001826  -0.0061138909427  8.9215103618E-4  -6.0605602046E-4  1.7644803585E-4  0.002293906438  4.4013682586E-4  -1.2010608658E-4  -9.5018707452E-4  3.2380889571E-5  -0.033123494821  0.002125514535  -0.0023403536728  0.020235111873  -2.1796108755E-4  0.0032070160054  -0.0034346803469  0.015920278967  0.0025685346034  0.0025499122285  0.0014468463223  -0.0011571637328  -9.6222286031E-4  0.001334059193  -6.1303306048E-4  -0.015002230011  6.6904978815E-4  -1.8680434852E-4  0.0035268718365  0.023623915461  0.0041781088598  -0.011575973924  -0.0081031281846  0.011684971306  0.0010779645077  6.930830432E-4  3.3942173373E-4  0.011555472972  -0.014723550519  
247.1483  0.0010160312196  -0.019402054229  7.2141356463E-4  -0.0023471413381  0.001767268426  -0.00228370762  0.0014706625923  -0.0016850798894  0.062299873426  -0.0011811350334  5.9294979572E-6  0.0041284957686  -0.0010929714923  -0.0026415030313  -0.0074219687648  0.0011437917025  -7.5778174384E-4  2.2121196245E-4  0.0027307865966  5.4993635375E-4  -1.5366254746E-4  -0.0011795130982  2.7329718643E-5  -0.039479819222  0.0025502220783  -0.0029117147264  0.024346838753  -2.8507512813E-4  0.003927062837  -0.0042511641177  0.0189331057  0.0031413116363  0.0030087366321  0.0017307090014  -0.0014432290732  -0.0012138612351  0.0016540159464  -7.8237243923E-4  -0.01814724543  8.1985510053E-4  -2.400285495E-4  0.0042629205499  0.028915215576  0.0051044179733  -0.014136725871  -0.0097067910344  0.0140492074  0.0013416812382  8.6805238103E-4  4.2921996796E-4  0.013199188101  -0.017988123665  
246.539  0.0012397406862  -0.02369698548  8.6086140664E-4  -0.0028586037735  0.0021394026659  -0.0028317964941  0.0018228667365  -0.0021311102627  0.072190251619  -0.0014888753925  -5.4926924791E-6  0.005030268963  -0.0012909699759  -0.0032798138092  -0.0089785637131  0.0014573858031  -9.4471653343E-4  2.7636850082E-4  0.0032361220563  6.8451863197E-4  -1.9597645153E-4  -0.0014591129367  1.7625249369E-5  -0.046886336634  0.0030465552278  -0.0036114089829  0.029203919608  -3.7128838076E-4  0.0047915533921  -0.0052441023489  0.022432028094  0.0038285470887  0.0035300407466  0.0020601743464  -0.0017938410914  -0.0015260918367  0.0020432165867  -9.9489043428E-4  -0.021877575789  0.0010008775908  -3.0735955474E-4  0.0051331067605  0.035266009532  0.0062161289942  -0.017205114507  -0.011589474223  0.016833272448  0.001664025533  0.0010832301286  5.4097293394E-4  0.014991847961  -0.021906772534  
245.9327  0.0015071321429  -0.028839795027  0.0010238202878  -0.0034682198653  0.0025792429109  -0.0034993086565  0.002251928309  -0.0026859673545  0.083355026091  -0.0018703420484  -2.3340121195E-5  0.0061066603554  -0.0015205584294  -0.0040581577164  -0.010823823349  0.0018459634362  -0.001174339613  3.4407640386E-4  0.0038172738744  8.4878499125E-4  -2.4916002696E-4  -0.0017987391887  1.4434651199E-6  -0.055481388917  0.0036234875895  -0.0044654584418  0.034922621706  -4.815651387E-4  0.005825356349  -0.00644729619  0.026477816597  0.0046499968161  0.0041172084349  0.0024400868583  -0.0022219852653  -0.0019120985602  0.002514751397  -0.0012605820919  -0.026285928351  0.0012172595976  -3.9222855761E-4  0.0061574426114  0.042858745253  0.0075458357673  -0.020868158168  -0.013791813971  0.020099163282  0.0020565332453  0.001346809551  6.7956290165E-4  0.016928126408  -0.02659436992  
245.3293  0.0018254212051  -0.034973863954  0.0012136821614  -0.0041916928403  0.0030965701023  -0.0043092444007  0.0027727786594  -0.0033736900168  0.095905726026  -0.002341462922  -4.9996717814E-5  0.0073862489252  -0.0017862121957  -0.00500367415  -0.013002904268  0.0023247693869  -0.0014555584676  4.2688002273E-4  0.0044816257486  0.0010484325793  -3.1578924152E-4  -0.0022097409612  -2.3563777508E-5  -0.065414768671  0.0042903948739  -0.0055044992462  0.041633723937  -6.2202639365E-4  0.0070567049887  -0.007900030437  0.031135329631  0.0056281434525  0.0047722847713  0.002875169677  -0.0027428821465  -0.0023875780187  0.003083735934  -0.001591487383  -0.031476412868  0.0014748113717  -4.9881692664E-4  0.007357976217  0.051900747357  0.0091309234902  -0.02522486587  -0.016358875202  0.023915543591  0.0025326544865  0.0016683939077  8.5083547413E-4  0.018997167762  -0.032182470522  
244.7289  0.0022027252996  -0.042261616971  0.0014342784346  -0.0050465457282  0.0037019945301  -0.0052883311153  0.003402830142  -0.0042229847657  0.10995482585  -0.0029211694053  -8.8551136074E-5  0.0089011424668  -0.0020930303004  -0.0061479186292  -0.01556630848  0.0029115209719  -0.0017989470594  5.2776363723E-4  0.0052363661154  0.0012900420289  -3.9899432557E-4  -0.0027052613618  -6.0386285377E-5  -0.076847400282  0.0050568800337  -0.0067644529512  0.049483685819  -8.0018376272E-4  0.0085174580708  -0.0096477527313  0.036473072089  0.0067884317806  0.0054954148896  0.0033698069812  -0.0033742879512  -0.0029711341857  0.0037675237151  -0.0020020430144  -0.037565329201  0.0017800526095  -6.321985062E-4  0.0087587992129  0.062626254453  0.011014095061  -0.030387303172  -0.019340377683  0.028357997382  0.0031079925781  0.0020591785263  0.0010617609698  0.021181407045  -0.038821031327  
244.1315  0.0026481150987  -0.050885996122  0.0016899494819  -0.0060521845705  0.0044068853447  -0.0064674748711  0.004162300079  -0.0052679786455  0.12561410185  -0.003631859447  -1.4296808198E-4  0.010687171958  -0.0024468445699  -0.0075273953787  -0.01857018575  0.0036266695458  -0.0022170169047  6.5021025263E-4  0.0060882151125  0.0015811647647  -5.0256536522E-4  -0.0033004464396  -1.1279256584E-4  -0.08995072796  0.005932537469  -0.0082872646661  0.058635801445  -0.0010252118564  0.010243338831  -0.011742794934  0.04256256707  0.0081594954346  0.0062841627879  0.0039277661794  -0.0041368178947  -0.0036847162865  0.0045859189526  -0.0025094793274  -0.044681896079  0.0021402460303  -7.9850368113E-4  0.01038600378  0.075298343119  0.013243924336  -0.036481638234  -0.022790890402  0.033509200783  0.0038005563176  0.0025321427352  0.0013206166095  0.023455283936  -0.046680174685  
243.5369  0.0031716551161  -0.061051835538  0.00198563212  -0.0072299287218  0.0052232546074  -0.0078822353272  0.0050745598849  -0.0065490591521  0.14299274373  -0.0044999091139  -2.1829295174E-4  0.012784042477  -0.0028543533164  -0.0091841148671  -0.022076588059  0.0044936587379  -0.0027245242628  7.9826452331E-4  0.0070430905682  0.0019304069029  -6.3107491512E-4  -0.0040126635234  -1.854881019E-4  -0.1049057695  0.0069266462991  -0.010121708387  0.06927131576  -0.0013082633236  0.012274140271  -0.014245130762  0.049477516425  0.0097733673163  0.0071326964763  0.0045518509034  -0.0050542902195  -0.0045541006265  0.0055613832857  -0.0031342646294  -0.052968895276  0.0025634199121  -0.0010051073451  0.012267578235  0.09021066451  0.015875432348  -0.043649140439  -0.026769985988  0.039458992921  0.004631022668  0.0031022488434  0.0016371909263  0.025783862865  -0.055951966451  
242.9452  0.0037844296911  -0.072987083001  0.0023269700644  -0.0086029993739  0.0061635866078  -0.0095733183092  0.0061665080846  -0.008113803848  0.16219522697  -0.0055562327133  -3.2089435985E-4  0.015235425959  -0.0033232846054  -0.011166168501  -0.026153660901  0.00553917078  -0.0033388167715  9.7659926291E-4  0.0081057077898  0.0023475059094  -7.9001971787E-4  -0.0048617262288  -2.8429640512E-4  -0.12190179596  0.0080477822915  -0.012324258265  0.081590477326  -0.0016628307953  0.01465388307  -0.017223161638  0.057292726571  0.011665664822  0.0080308265553  0.0052434756144  -0.0061540878478  -0.0056094160358  0.0067192290734  -0.003900598606  -0.062583202853  0.0030583760577  -0.0012608428544  0.014433229649  0.10768890832  0.018970681476  -0.052047099424  -0.031342346706  0.046304325764  0.0056230060315  0.0037866443658  0.0020230116559  0.028121377126  -0.06685217566  
